date,p_exp_oil,p_exp_op,p_exp_gas,brent,gas_lng,gas_europe,dum_2012,dum_1114,dum01,dum02,dum03,dum04,dum05,dum06,dum07,dum08,dum09,dum10,dum11,dum12,r_bal_fin,r_errors,r_dif_reserves,r_price_cur_purch,vcor,r_cur_purch,r_dum_cur_purch,em_index,rate_repo,rate_10tr,r_exp_oil,v_exp_oil,r_exp_op,v_exp_op,r_exp_gas,v_exp_gas,usd_eur,rub_usd,v_prod_oil,v_prod_op,v_prod_gas,r_exp_goods,r_exp_othg,r_exp_serv,r_exp_all,r_imp_goods,r_imp_serv,r_imp_all,n_y,n_c,n_g,n_j,n_ex,n_im,n_ds,r_bal_trade,r_bal_serv,r_bal_wage,r_bal_rent,r_bal_sinc,r_bal_inv,r_cap_account,r_cur_account,const,brent_1,brent_2,brent_3,brent_4,brent_5,brent_6,gas_europe_1,gas_europe_2,gas_europe_3,gas_lng_1,gas_lng_2,gas_lng_3,gas_lng_4,gas_lng_5,rub_usd_1,rub_usd_2,usd_eur_1,v_prod_op_1,gdp_1,vnok_1,n_ds_1,n_c_1,n_j_1,v_exp_oil_1,p_exp_oil_3,rub_usd_eur_1,r_rent_sinc,dif_usd_rub_ratio,dif_usd_rub_ratio_1,dif_brent,dif_usd_rub,dif_usd_eur,dif_em_index,dif_em_index_ratio,dif_brent_ratio,dif_usd_eur_ratio,dif_r,dif_r_1
2013-01-01,0.748152209296203,0.748073266136977,0.352521318289055,112.973636363636,15.89,11.87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.6,-8.7,-5.4,0,7,0,0,0.811301003993225,5.82561025641026,1.985,13.91548813,18.599808912,8.13368774,10.87284910207,6.527191753,18.515736253,1.33242974109691,30.03,44.0111,23.577,65.1944,38.714,10.137632377,5,43.714,21.712,9.3,31.012,5862.705256176,3069.00997494333,1085.35829613689,1278.31752362502,1499.09662955985,1217.73589225083,181.453281061318,17.002,-4.3,-1,0,-0.5,-2.3,0,8.9,1,109.6765,109.711818181818,111.97347826087,113.3825,113.34,103.140909090909,11.79,11.83,11.58,15.41,15,15.3,16.83,17.74,30.37,31.06,1.3110953849636,23.9326,5840.53243901751,1218.48139050838,181.453281061318,3040.86021860586,1218.48139050838,20.750428943,0.761473339960077,39.8179668413447,-0.5,-0.0111952584787619,-0.0222150676110753,3.297136363636,-0.34,0.0213343561333101,-0.0062524318077738,-0.00764773473387457,0.0300623776619057,0.0162721617191127,3.84061025641026,3.84298666666667
2013-02-01,0.766843326953163,0.754465781751878,0.34055796773747,116.5195,16.47,11.77,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.2,1.3,5.1,0,7,0,0,0.814372374447654,5.91295348837209,1.888,14.17384038,18.483358832,8.76703506,11.6201891087,5.374321836,15.780931134,1.33865507742874,30.62,39.7863,21.5461,57.401,41.763,13.447802724,4.9,46.663,26.484,7.7,34.184,5862.705256176,3069.00997494333,1085.35829613689,1278.31752362502,1499.09662955985,1217.73589225083,148.658724161731,15.279,-2.9,-1,0,-0.4,-3.1,0,7.9,1,112.973636363636,109.6765,109.711818181818,111.97347826087,113.3825,113.34,11.87,11.79,11.83,15.89,15.41,15,15.3,16.83,30.03,30.37,1.33242974109691,23.577,5862.705256176,1278.31752362502,148.658724161731,3069.00997494333,1278.31752362502,18.599808912,0.751411459882088,40.0128651251403,-0.4,0.0196470196470196,-0.0111952584787619,3.54586363636399,0.59,0.00622533633182476,0.00307137045442851,0.00378573481274055,0.031386646924869,0.00467216855029053,4.02495348837209,3.84061025641026
2013-03-01,0.746290838551195,0.738547456834998,0.341884053457842,109.24,16.27,11.87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.6,1,5.3,0,7,0,0,0.814872294256168,5.93482444444444,1.852,15.15343327,20.304997043,8.62391438,11.67685881278,6.205610944,18.151214955,1.2965747351266,31.08,44.0462,23.0197,60.0659,44.356,14.373041406,5.4,49.756,28.37,8.7,37.07,5862.705256176,3069.00997494333,1085.35829613689,1278.31752362502,1499.09662955985,1217.73589225083,148.658724161731,15.986,-3.3,-0.9,0,-0.5,-3.3,0,7.9,1,116.5195,112.973636363636,109.6765,109.711818181818,111.97347826087,113.3825,11.77,11.87,11.79,16.47,15.89,15.41,15,15.3,30.62,30.03,1.33865507742874,21.5461,5862.705256176,1278.31752362502,148.658724161731,3069.00997494333,1278.31752362502,18.483358832,0.73568432208963,40.989618470868,-0.5,0.0150228608752448,0.0196470196470196,-7.2795,0.459999999999997,-0.0420803423021354,0.000499919808514049,0.000613871275843705,-0.062474521432035,-0.0314347907923843,4.08282444444444,4.02495348837209
2013-04-01,0.7104535269738,0.725230339303963,0.337114698818196,102.875454545455,16.2,12.88,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.5,2.3,0,7,0,0,0.808231075374753,5.68457,1.675,14.91569336,20.994608083,9.70367452,13.38012765615,4.604917409,13.659794204,1.30080003462069,31.26,42.6175,20.5642,55.3431,44.333,15.108714711,5.7,50.033,29.849,10,39.849,5963.78217684964,3181.08652438909,1110.53640338923,1271.64907082654,1526.15999631961,1232.81980768259,148.658724161731,14.484,-4.3,-1,0,-0.7,-4.8,0,3.8,1,109.24,116.5195,112.973636363636,109.6765,109.711818181818,111.97347826087,11.87,11.77,11.87,16.27,16.47,15.89,15.41,15,31.08,30.62,1.2965747351266,23.0197,5862.705256176,1278.31752362502,148.658724161731,3069.00997494333,1278.31752362502,20.304997043,0.748152209296203,40.2975427677348,-0.7,0.0057915057915059,0.0150228608752448,-6.364545454545,0.180000000000003,0.00422529949408723,-0.006641218881415,-0.00815001188312242,-0.0582620418760985,0.0032588167728524,4.00957,4.08282444444444
2013-05-01,0.687013885062869,0.724493697273182,0.350303559120848,103.026956521739,16.22,12.29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.5,-1.7,0,7,0,0,0.82340713121557,5.56640263157895,2.164,13.1927724,19.203065159,8.72384299,12.04129590476,4.859044322,13.870953336,1.29599812388292,31.59,44.1073,23.2809,52.2153,40.879,14.103340288,5.7,46.579,26.383,10.1,36.483,5963.78217684964,3181.08652438909,1110.53640338923,1271.64907082654,1526.15999631961,1232.81980768259,107.169989607768,14.496,-4.4,-1,0,-0.7,-5.6,0,2.8,1,102.875454545455,109.24,116.5195,112.973636363636,109.6765,109.711818181818,12.88,11.87,11.77,16.2,16.27,16.47,15.89,15.41,31.26,31.08,1.30080003462069,20.5642,5963.78217684964,1271.64907082654,107.169989607768,3181.08652438909,1271.64907082654,20.994608083,0.766843326953163,40.6630090822428,-0.7,0.010556621880998,0.0057915057915059,0.151501976283996,0.329999999999998,-0.00480191073777259,0.0151760558408168,0.0187768774341919,0.00147267369999376,-0.00369150569647148,3.40240263157895,4.00957
2013-06-01,0.695514987765863,0.694568848740504,0.345737621173646,103.11,16.61,11.92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.3,-5.1,0,7,0,0,0.836170051511583,5.71594473684211,2.478,12.63333929,18.164007264,10.90219239,15.69634516401,4.461231662,12.903518127,1.3193602052329,32.71,42.7888,23.6939,44.6784,41.707,13.710236658,6.5,48.207,28.243,11.5,39.743,5963.78217684964,3181.08652438909,1110.53640338923,1271.64907082654,1526.15999631961,1232.81980768259,107.169989607768,13.464,-5,-0.9,0,0,-12.8,0,-5.2,1,103.026956521739,102.875454545455,109.24,116.5195,112.973636363636,109.6765,12.29,12.88,11.87,16.22,16.2,16.27,16.47,15.89,31.59,31.26,1.29599812388292,23.2809,5963.78217684964,1271.64907082654,107.169989607768,3181.08652438909,1271.64907082654,19.203065159,0.746290838551195,40.9405807334614,0,0.0354542576764799,0.010556621880998,0.0830434782610041,1.12,0.0233620813499786,0.0127629202960131,0.0155001333024304,0.000806036410902633,0.0180263234332345,3.23794473684211,3.40240263157895
2013-07-01,0.717854720229991,0.702565323189878,0.348883552243748,107.716086956522,16.17,11.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,-1,-10.1,0,7,0,0,0.840844968794904,5.58532142857143,2.593,15.59441918,21.72364232,8.56223791,12.18710577847,5.372852783,15.400132074,1.30772257149181,32.89,44.0292,25.0174,46.085,43.585,14.055490127,6.7,50.285,30.263,13.1,43.363,6159.12732627619,3284.98893627225,1143.78166171667,1276.88281182211,1646.0013196768,1265.67644591955,107.169989607768,13.322,-6.5,-1.2,0,-1.2,-6.3,-0.2,-1.8,1,103.11,103.026956521739,102.875454545455,109.24,116.5195,112.973636363636,11.92,12.29,12.88,16.61,16.22,16.2,16.27,16.47,32.71,31.59,1.3193602052329,23.6939,5963.78217684964,1271.64907082654,107.169989607768,3181.08652438909,1271.64907082654,18.164007264,0.7104535269738,43.1562723131681,-1.2,0.00550290431060837,0.0354542576764799,4.60608695652201,0.18,-0.0116376337410831,0.00467491728332115,0.00559086907605706,0.0446715833238484,-0.00882066451218207,2.99232142857143,3.23794473684211
2013-08-01,0.736900603349829,0.700596168794831,0.342673290835985,110.964545454545,15.6,11.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,4.3,-2.6,0,7,0,0,0.863925658817541,5.66521153846154,2.749,13.39356376,18.175536428,8.87449503,12.66706188997,5.395266642,15.744637199,1.33140411733142,33.25,44.4049,25.2367,47.7596,42.399,14.735674568,6.1,48.499,28.351,14.1,42.451,6159.12732627619,3284.98893627225,1143.78166171667,1276.88281182211,1646.0013196768,1265.67644591955,73.149042707917,14.048,-8,-1.2,0,-1.1,-4.5,0,-0.7,1,107.716086956522,103.11,103.026956521739,102.875454545455,109.24,116.5195,11.6,11.92,12.29,16.17,16.61,16.22,16.2,16.27,32.89,32.71,1.30772257149181,25.0174,6159.12732627619,1276.88281182211,73.149042707917,3284.98893627225,1276.88281182211,21.72364232,0.687013885062869,43.0109953763658,-1.1,0.0109455761629675,0.00550290431060837,3.248458498023,0.359999999999999,0.0236815458396078,0.0230806900226371,0.0274494001619779,0.0301575984591251,0.0181089983119222,2.91621153846154,2.99232142857143
2013-09-01,0.758426263710836,0.729612267478665,0.324087194834453,111.621428571429,14.96,11.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-8.3,-4.9,5.3,0,7,0,0,0.852749670642786,5.59186538461538,2.615,15.0080008,19.788345312,9.63014113,13.19898466521,5.640192363,17.403317542,1.33403484674122,32.35,43.0264,22.7496,53.3375,44.675,14.396665707,5.6,50.275,28.692,11,39.692,6159.12732627619,3284.98893627225,1143.78166171667,1276.88281182211,1646.0013196768,1265.67644591955,73.149042707917,15.983,-5.4,-1.2,0,-1,-6.5,0,1.9,1,110.964545454545,107.716086956522,103.11,103.026956521739,102.875454545455,109.24,11.64,11.6,11.92,15.6,16.17,16.61,16.22,16.2,33.25,32.89,1.33140411733142,25.2367,6159.12732627619,1276.88281182211,73.149042707917,3284.98893627225,1276.88281182211,18.175536428,0.695514987765863,44.2691869012698,-1,-0.0270676691729323,0.0109455761629675,0.656883116884004,-0.899999999999999,0.00263072940979914,-0.0111759881747552,-0.012936284575749,0.00591975674926805,0.00197590601948265,2.97686538461538,2.91621153846154
2013-10-01,0.75026255620303,0.717701840575081,0.331703523847494,109.478695652174,15.3,11.37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2,1,-3.1,0,7,0,0,0.846226114197577,5.7247724137931,2.542,14.89974161,19.859369879,7.35794716,10.25209459419,5.686339175,17.14283619614,1.36296071657827,32.06,44.6121,23.0789,62.7091,43.39,15.445972055,6.2,49.59,30.648,10.9,41.548,6271.87407128268,3329.36379048719,1167.75508976469,1305.62952154085,1605.35751092733,1248.27777049511,73.149042707917,12.742,-4.7,-1.3,0,-1.3,-5.2,-0.1,0.2,1,111.621428571429,110.964545454545,107.716086956522,103.11,103.026956521739,102.875454545455,11.25,11.64,11.6,14.96,15.6,16.17,16.61,16.22,32.35,33.25,1.33403484674122,22.7496,6159.12732627619,1276.88281182211,73.149042707917,3284.98893627225,1276.88281182211,19.788345312,0.717854720229991,43.1560272920785,-1.3,-0.00896445131375577,-0.0270676691729323,-2.14273291925501,-0.289999999999999,0.0289258698370489,-0.00652355644520852,-0.00765002517126884,-0.0191964298135087,0.0216829941944238,3.1827724137931,2.97686538461538
2013-11-01,0.75050476914937,0.720606898928905,0.344653634456463,108.07619047619,15.4,11.42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.3,-1,-4.9,0,7,0,0,0.855208912048447,5.652828,2.741,15.37083698,20.480665296,9.23610733,12.81712309961,5.999598945,17.407618389,1.35066091003443,33.19,43.3871,23.8791,58.0921,46.669,16.062456745,5.1,51.769,29.793,8.9,38.693,6271.87407128268,3329.36379048719,1167.75508976469,1305.62952154085,1605.35751092733,1248.27777049511,112.04592905772,16.876,-3.8,-1.3,0,-1,-4.3,0,6.4,1,109.478695652174,111.621428571429,110.964545454545,107.716086956522,103.11,103.026956521739,11.37,11.25,11.64,15.3,14.96,15.6,16.17,16.61,32.06,32.35,1.36296071657827,23.0789,6271.87407128268,1305.62952154085,112.04592905772,3329.36379048719,1305.62952154085,19.859369879,0.736900603349829,43.6965205734993,-1,0.0352464129756705,-0.00896445131375577,-1.40250517598399,1.13,-0.0122998065438433,0.00898279785086986,0.0106151272102819,-0.0128107589118517,-0.00902432945736114,2.911828,3.1827724137931
2013-12-01,0.739861117093871,0.711631474919267,0.347696129898242,110.674,16.38,11.55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4,-3.1,-7.2,0,7,0,0,0.855056622644919,5.58626923076923,3.026,15.41717568,20.837932044,10.6526346,14.96931343742,7.105733871,20.436620543,1.36951377232217,32.73,44.8765,24.9818,64.7307,49.366,16.190455849,7.3,56.666,32.481,13.1,45.581,6271.87407128268,3329.36379048719,1167.75508976469,1305.62952154085,1605.35751092733,1248.27777049511,112.04592905772,16.885,-5.8,-1.3,0,-0.8,-7.8,0,1.2,1,108.07619047619,109.478695652174,111.621428571429,110.964545454545,107.716086956522,103.11,11.42,11.37,11.25,15.4,15.3,14.96,15.6,16.17,33.19,32.06,1.35066091003443,23.8791,6271.87407128268,1305.62952154085,112.04592905772,3329.36379048719,1305.62952154085,20.480665296,0.758426263710836,44.8284356040426,-0.8,-0.0138595962639349,0.0352464129756705,2.59780952381,-0.460000000000001,0.0188528622877477,-0.000152289403528405,-0.000178072750859942,0.0240368346845304,0.0139582497336561,2.56026923076923,2.911828
2014-01-01,,,,107.42,16.67,11.59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15.6,-2.1,-8.1,0,7,0,0,0.865961096786753,5.7931,2.668,,,,,,,1.36332324021673,35.24,44.9368,25.0146,66.1248,39.529,,5,44.529,20.977,9.4,30.377,6330.9502876248,3338.51035508364,1130.97286391427,1282.69950338835,1684.11851268033,1324.14652906325,112.04592905772,18.552,-4.4,-0.9,0,-0.4,-3.2,0,9.6,1,110.674,108.07619047619,109.478695652174,111.621428571429,110.964545454545,107.716086956522,11.55,11.42,11.37,16.38,15.4,15.3,14.96,15.6,32.73,33.19,1.36951377232217,24.9818,6271.87407128268,1305.62952154085,112.04592905772,3329.36379048719,1305.62952154085,20.837932044,0.75026255620303,44.8241857681048,-0.4,0.0766880537732968,-0.0138595962639349,-3.25400000000001,2.51000000000001,-0.00619053210544074,0.010904474141834,0.0127529263595475,-0.0294016661546524,-0.00452024085522262,3.1251,2.56026923076923
2014-02-01,,,,108.81,16.76,11.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1.5,-6.6,0,7,0,0,0.862514321802401,5.5574,2.658,,,,,,,1.36301698520082,36.05,40.3555,22.7532,58.0465,36.339,,5.2,41.539,24.089,7.9,31.989,6330.9502876248,3338.51035508364,1130.97286391427,1282.69950338835,1684.11851268033,1324.14652906325,218.795581621465,12.25,-2.7,-0.9,0,-0.5,-2.1,-0.2,6.1,1,107.42,110.674,108.07619047619,109.478695652174,111.621428571429,110.964545454545,11.59,11.55,11.42,16.67,16.38,15.4,15.3,14.96,35.24,32.73,1.36332324021673,25.0146,6330.9502876248,1282.69950338835,218.795581621465,3338.51035508364,1282.69950338835,,0.75050476914937,48.0435109852377,-0.5,0.0229852440408625,0.0766880537732968,1.39,0.809999999999995,-0.000306255015909418,-0.00344677498435153,-0.0039802884877175,0.0129398622230497,-0.000224638594043722,2.8994,3.1251
2014-03-01,,,,107.4,16.55,10.88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20.2,-2.4,-12.7,0,7,0,0,0.858523574656381,7.14085,2.723,,,,,,,1.38211007087117,35.69,44.6493,25.0464,57.0529,46.944,,4.9,51.844,27.372,8.9,36.272,6330.9502876248,3338.51035508364,1130.97286391427,1282.69950338835,1684.11851268033,1324.14652906325,218.795581621465,19.572,-4,-0.8,0,-0.9,-3.9,0,9.9,1,108.81,107.42,110.674,108.07619047619,109.478695652174,111.621428571429,11.3,11.59,11.55,16.76,16.67,16.38,15.4,15.3,36.05,35.24,1.36301698520082,22.7532,6330.9502876248,1282.69950338835,218.795581621465,3338.51035508364,1282.69950338835,,0.739861117093871,49.1367623164897,-0.9,-0.00998613037447987,0.0229852440408625,-1.41,-0.359999999999999,0.0190930856703473,-0.00399074714601999,-0.00462687638354863,-0.0129583677970774,0.0140079587251322,4.41785,2.8994
2014-04-01,,,,107.79,16.79,10.73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.8,-1.1,-15.7,0,7,0,0,0.862153758962497,7.188975,2.648,,,,,,,1.380527404527,35.7,43.1207,22.7604,52.2816,47.522,,5.6,53.122,27.753,10,37.753,6550.39873943305,3462.67791001516,1165.80426007258,1337.43259523645,1777.49802382385,1326.53687071805,218.795581621465,19.769,-4.4,-0.8,0,-0.6,-4.7,0,9.2,1,107.4,108.81,107.42,110.674,108.07619047619,109.478695652174,10.88,11.3,11.59,16.55,16.76,16.67,16.38,15.4,35.69,36.05,1.38211007087117,25.0464,6330.9502876248,1282.69950338835,218.795581621465,3338.51035508364,1282.69950338835,,,49.3275084293921,-0.6,0.000280190529560244,-0.00998613037447987,0.390000000000001,0.0100000000000051,-0.00158266634417248,0.0036301843061155,0.00422840375416419,0.00363128491620112,-0.00114510875618965,4.540975,4.41785
2014-05-01,,,,109.68,16.32,10.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.5,5.5,-2.4,0,7,0,0,0.858034346121996,7.56506,2.457,,,,,,,1.37171596763391,34.74,44.5352,24.8759,53.2101,43.945,,5.6,49.545,26.159,10.3,36.459,6550.39873943305,3462.67791001516,1165.80426007258,1337.43259523645,1777.49802382385,1326.53687071805,133.522821003057,17.786,-4.7,-0.9,0,-0.8,-3.8,0,7.6,1,107.79,107.4,108.81,107.42,110.674,108.07619047619,10.73,10.88,11.3,16.79,16.55,16.76,16.67,16.38,35.7,35.69,1.380527404527,22.7604,6550.39873943305,1337.43259523645,133.522821003057,3462.67791001516,1337.43259523645,,,49.2848283416139,-0.8,-0.026890756302521,0.000280190529560244,1.89,-0.960000000000001,-0.00881143689309027,-0.00411941284050033,-0.00477804892419372,0.0175340940718063,-0.0063826598908475,5.10806,4.540975
2014-06-01,,,,111.87,16.13,9.77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-12.1,0.7,7.7,0,7,0,0,0.85805247878619,7.565025,2.516,,,,,,,1.3603501180353,33.63,43.1753,24.761,46.73,40.6,,6.1,46.7,26.745,11.4,38.145,6550.39873943305,3462.67791001516,1165.80426007258,1337.43259523645,1777.49802382385,1326.53687071805,133.522821003057,13.855,-5.3,-0.9,0,0.7,-13.4,0,-5,1,109.68,107.79,107.4,108.81,107.42,110.674,10.2,10.73,10.88,16.32,16.79,16.55,16.76,16.67,34.74,35.7,1.37171596763391,24.8759,6550.39873943305,1337.43259523645,133.522821003057,3462.67791001516,1337.43259523645,,,47.653412715602,0.7,-0.0319516407599309,-0.026890756302521,2.19,-1.11,-0.0113658495986113,1.81326641940371e-05,2.11327952965871e-05,0.0199671772428884,-0.00828586228256599,5.049025,5.10806
2014-07-01,,,,106.98,15.2088266298726,9.27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1.6,-4.8,0,7,0,0,0.858249777737607,7.70975,2.556,,,,,,,1.35586095956524,35.73,43.942,25.139,43.0676,46.185,,6.5,52.685,29.153,13,42.153,6606.53541589636,3541.60158237193,1194.97706785639,1398.70072000513,1756.26306574727,1293.85427170757,133.522821003057,17.032,-6.5,-0.9,0,-1.1,-6.3,-0.1,2.1,1,111.87,109.68,107.79,107.4,108.81,107.42,9.77,10.2,10.73,16.13,16.32,16.79,16.55,16.76,33.63,34.74,1.3603501180353,24.761,6550.39873943305,1337.43259523645,133.522821003057,3462.67791001516,1337.43259523645,,,45.7485744695271,-1.1,0.062444246208742,-0.0319516407599309,-4.89,2.09999999999999,-0.00448915847006104,0.000197298951416847,0.000229938093875036,-0.0437114507910968,-0.00330000226452331,5.15375,5.049025
2014-08-01,,,,101.92,15.74,9.14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-6,2.4,1.6,0,7,0,0,0.856746128334694,8.0882,2.343,,,,,,,1.33248659575698,36.93,44.5219,25.9816,43.1793,41.413,,5.9,47.313,25.278,13.1,38.378,6606.53541589636,3541.60158237193,1194.97706785639,1398.70072000513,1756.26306574727,1293.85427170757,8.84725162322487,16.135,-7.2,-0.9,0,-1.2,-3.8,-9.9,3,1,106.98,111.87,109.68,107.79,107.4,108.81,9.27,9.77,10.2,15.2088266298726,16.13,16.32,16.79,16.55,35.73,33.63,1.35586095956524,25.139,6606.53541589636,1398.70072000513,8.84725162322487,3541.60158237193,1398.70072000513,,,48.4449120852659,-1.2,0.0335852225020992,0.062444246208742,-5.06,1.2,-0.023374363808256,-0.00150364940291348,-0.00175199509736801,-0.0472985604785942,-0.0172394991118788,5.7452,5.15375
2014-09-01,,,,97.34,15.16,9.24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3,0,-2.5,0,7,0,0,0.871354438632228,8.19683333333333,2.508,,,,,,,1.29240465259052,39.39,43.4582,23.7012,45.9832,38.054,,5.5,43.554,26.037,10.3,36.337,6606.53541589636,3541.60158237193,1194.97706785639,1398.70072000513,1756.26306574727,1293.85427170757,8.84725162322487,12.017,-4.8,-0.8,0,-1.3,-4.2,0,0.9,1,101.92,106.98,111.87,109.68,107.79,107.4,9.14,9.27,9.77,15.74,15.2088266298726,16.13,16.32,16.79,36.93,35.73,1.33248659575698,25.9816,6606.53541589636,1398.70072000513,8.84725162322487,3541.60158237193,1398.70072000513,,,49.2087299813053,-1.3,0.0666125101543461,0.0335852225020992,-4.58,2.46,-0.0400819431664639,0.0146083102975338,0.0170509207038132,-0.0449372056514914,-0.0300805601302829,5.68883333333333,5.7452
2014-10-01,,,,87.27,15.89,9.77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.6,-2.5,-26.6,0,9,0,0,0.867823825698323,8.11695555555556,2.335,,,,,,,1.26853045960041,43.39,44.9305,24.6684,57.2774,41.502,,5.8,47.302,26.785,11,37.785,6762.39056692736,3707.55541177428,1233.14965733253,1380.57534334048,1900.44213326676,1476.87764834071,8.84725162322487,14.717,-5.2,-0.9,0,-1.1,-3.5,-31.8,4.1,1,97.34,101.92,106.98,111.87,109.68,107.79,9.24,9.14,9.27,15.16,15.74,15.2088266298726,16.13,16.32,39.39,36.93,1.29240465259052,23.7012,6606.53541589636,1398.70072000513,8.84725162322487,3541.60158237193,1398.70072000513,,,50.9078192655405,-1.1,0.101548616400102,0.0666125101543461,-10.07,4,-0.0238741929901078,-0.00353061293390455,-0.00405186773300494,-0.103451818368605,-0.0184726919252836,5.78195555555556,5.68883333333333
2014-11-01,,,,78.44,15.59,8.9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12.3,0,-6.4,0,0,0,0,0.876291570967993,9.863775,2.194,,,,,,,1.24813654669757,49.32,43.4874,24.9598,57.2308,36.681,,4.7,41.381,23.072,8,31.072,6762.39056692736,3707.55541177428,1233.14965733253,1380.57534334048,1900.44213326676,1476.87764834071,17.5456695540139,13.609,-3.4,-0.7,0,-0.5,-3,0,5.9,1,87.27,97.34,101.92,106.98,111.87,109.68,9.77,9.24,9.14,15.89,15.16,15.74,15.2088266298726,16.13,43.39,39.39,1.26853045960041,24.6684,6762.39056692736,1380.57534334048,17.5456695540139,3707.55541177428,1380.57534334048,,,55.0415366420617,-0.5,0.136667434892832,0.101548616400102,-8.83,5.93,-0.020393912902837,0.00846774526966987,0.00975744732850129,-0.101180245215996,-0.0160768018997834,7.669775,5.78195555555556
2014-12-01,,,,62.33,15.62,9.83,1,1,0,0,0,0,0,0,0,0,0,0,0,1,39.5,4.4,-31.2,0,0,0,0,0.891605298019718,16.088,2.17,,,,,,,1.23279999081493,56.26,45.0133,25.4283,62.6437,38.093,,5,43.093,24.457,7.7,32.157,6762.39056692736,3707.55541177428,1233.14965733253,1380.57534334048,1900.44213326676,1476.87764834071,17.5456695540139,13.636,-2.7,-0.5,0,-0.4,-6.1,0,4,1,78.44,87.27,97.34,101.92,106.98,111.87,8.9,9.77,9.24,15.59,15.89,15.16,15.74,15.2088266298726,49.32,43.39,1.24813654669757,24.9598,6762.39056692736,1380.57534334048,17.5456695540139,3707.55541177428,1380.57534334048,,,61.5580944831243,-0.4,0.140713706407137,0.136667434892832,-16.11,6.94,-0.0153365558826466,0.015313727051725,0.017475606931616,-0.205379908210097,-0.0122875625453204,13.918,7.669775
2015-01-01,,,,48.07,16.1873379709448,9.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.2,-0.7,0.4,0,0,0,0,0.896949036071773,17.3812666666667,1.675,,,,,,,1.15716241302786,68.93,44.8,24.8,60.8,27.901,,3.7,31.601,12.156,6.5,18.656,6752.92582004313,3575.406383428,1172.47158979044,1403.81276121901,2213.67245828578,1545.29867104584,17.5456695540139,15.745,-2.8,-0.5,0,-0.2,-0.9,0,11.3,1,62.33,78.44,87.27,97.34,101.92,106.98,9.83,8.9,9.77,15.62,15.59,15.89,15.16,15.74,56.26,49.32,1.23279999081493,25.4283,6762.39056692736,1380.57534334048,17.5456695540139,3707.55541177428,1380.57534334048,,,69.3573274832477,-0.2,0.225204408105226,0.140713706407137,-14.26,12.67,-0.0756375777870628,0.00534373805205479,0.00599338974759728,-0.228782287822878,-0.0613542978184674,15.7062666666667,13.918
2015-02-01,,,,57.93,14.2038341442813,8.27,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17.3,-2.9,-11.7,0,0,0,0,0.902123043668557,15.697675,2.002,,,,,,,1.13603677322678,61.27,40.3,23.2,53.8,29.401,,3.8,33.201,15.418,6.1,21.518,6752.92582004313,3575.406383428,1172.47158979044,1403.81276121901,2213.67245828578,1545.29867104584,-67.138701634256,13.983,-2.4,-0.5,0,-0.3,-2.4,0,8.4,1,48.07,62.33,78.44,87.27,97.34,101.92,9.25,9.83,8.9,16.1873379709448,15.62,15.59,15.89,15.16,68.93,56.26,1.15716241302786,24.8,6752.92582004313,1403.81276121901,-67.138701634256,3575.406383428,1403.81276121901,,,79.7632051300106,-0.3,-0.11112723052372,0.225204408105226,9.86,-7.66,-0.0211256398010817,0.00517400759678466,0.00576845215135572,0.205117536925317,-0.0182564172178768,13.695675,15.7062666666667
